34 
92, 17
45, 36
46, 10
5, 65
32, 33
29, 46
89, 53
11, 43
11, 35
94, 67
87, 88
18, 96
68, 21
24, 89
39, 46
85, 21
88, 33
62, 42
44, 28
50, 50
18, 23
98, 7
78, 52
57, 38
25, 39
20, 78
88, 46
94, 74
5, 29
52, 72
6, 5
25, 84
13, 92
33, 11
31, 43
8, 65
58, 5
86, 71
34, 83
49, 42
81, 55
1, 2
49, 7
99, 89
63, 5
40, 89
78, 75
43, 52
91, 63
71, 34
88, 66
9, 79
56, 19
93, 4
65, 96
30, 40
48, 61
30, 32
68, 51
8, 90
50, 50
59, 63
30, 69
22, 98
89, 36
73, 26
59, 96
31, 91
80, 88
69, 42
82, 93
87, 80
90, 64
58, 31
89, 7
13, 95
85, 3
8, 23
17, 30
60, 8
43, 72
9, 67
99, 13
99, 83
89, 17
27, 98
66, 99
20, 21
27, 90
70, 32
28, 93
18, 17
65, 68
80, 69
38, 19
49, 68
39, 61
46, 50
35, 45
5, 57
7, 75
19, 62
83, 85
74, 13
16, 40
85, 50
53, 70
92, 14
18, 19
77, 26
57, 16
96, 85
83, 76
34, 55
43, 7
99, 11
83, 15
75, 41
33, 26
96, 17
1, 38
26, 27
83, 11
53, 62
54, 75
16, 91
82, 38
3, 49
90, 6
23, 47
77, 42
81, 56
30, 21
33, 72
10, 78
56, 5
86, 27
36, 95
66, 28
59, 22
16, 31
71, 73
41, 62
57, 1
12, 15
2, 3
48, 84
1, 24
87, 59
25, 70
62, 87
31, 87
29, 23
98, 55
50, 75
33, 45
48, 61
53, 46
52, 55
81, 79
67, 5
68, 17
95, 34
4, 10
11, 49
39, 68
8, 30
26, 10
32, 41
90, 32
69, 13
56, 14
41, 9
26, 82
24, 93
33, 18
19, 91
75, 61
69, 34
100, 84
99, 42
60, 5
94, 69
54, 4
40, 5
98, 42
1, 52
7, 64
66, 4
21, 32
76, 81
72, 38
98, 53
12, 29
94, 1
57, 13
53, 6
9, 15
70, 82
31, 96
9, 73
92, 66
37, 18
7, 28
46, 45
20, 65
75, 95
71, 44
54, 72
83, 89
77, 51
17, 80
24, 40
53, 8
59, 34
33, 9
52, 28
40, 37
34, 33
76, 31
23, 62
71, 99
94, 79
94, 43
61, 28
93, 70
57, 86
11, 81
6, 61
3, 41
4, 58
36, 49
44, 47
41, 14
14, 78
13, 57
48, 99
66, 90
54, 47
51, 38
8, 46
7, 80
7, 24
46, 47
90, 30
2, 65
18, 42
26, 12
85, 1
38, 78
94, 90
78, 41
72, 50
45, 82
56, 85
99, 90
41, 23
16, 75
64, 14
77, 41
92, 74
31, 43
48, 9
88, 38
100, 7
59, 44
8, 89
75, 43
4, 76
1, 20
62, 53
42, 22
53, 5
39, 60
54, 34
12, 57
31, 50
1, 83
6, 71
9, 55
13, 92
85, 61
88, 76
98, 84
56, 51
94, 72
9, 62
59, 100
61, 84
40, 69
91, 61
15, 99
71, 46
61, 80
37, 48
99, 17
68, 62
46, 88
13, 56
39, 77
42, 8
19, 39
52, 90
32, 89
54, 63
5, 52
49, 88
82, 8
65, 8
18, 7
56, 37
32, 2
32, 18
98, 22
61, 90
96, 54
72, 48
93, 36
85, 1
24, 46
46, 11
47, 94
73, 18
77, 13
27, 52
86, 87
39, 25
64, 82
32, 63
44, 67
74, 73
88, 94
46, 8
29, 8
73, 42
49, 47
1, 77
55, 24
58, 65
94, 19
27, 69
25, 50
72, 26
91, 12
75, 74
10, 35
35, 68
42, 40
57, 62
7, 32
38, 40
92, 47
45, 48
42, 69
76, 80
42, 51
58, 23
37, 23
63, 55
37, 33
8, 92
71, 2
70, 59
68, 5
6, 58
23, 6
24, 51
33, 88
96, 87
85, 32
33, 19
70, 4
59, 6
13, 63
47, 2
27, 7
58, 47
96, 28
52, 91
77, 68
75, 88
96, 62
25, 20
52, 64
100, 42
32, 100
25, 74
17, 41
35, 16
70, 42
15, 96
77, 49
12, 64
27, 17
55, 43
7, 8
55, 61
30, 42
48, 22
21, 99
23, 62
82, 11
13, 6
53, 7
83, 87
35, 72
58, 84
93, 72
97, 97
35, 79
24, 41
34, 64
44, 8
11, 74
17, 34
40, 70
35, 35
17, 4
69, 81
16, 37
76, 60
71, 53
50, 90
65, 40
31, 7
88, 52
24, 11
55, 98
83, 83
90, 21
49, 46
39, 53
8, 53
92, 57
88, 79
60, 33
33, 47
93, 74
97, 15
88, 78
51, 97
95, 91
96, 39
30, 41
19, 59
86, 44
62, 16
6, 29
74, 9
68, 78
87, 80
99, 50
65, 67
62, 90
47, 50
44, 91
64, 34
3, 56
76, 27
21, 92
56, 56
73, 50
88, 73
82, 63
52, 61
87, 21
21, 12
84, 84
89, 47
41, 15
6, 71
54, 57
39, 48
39, 51
24, 8
61, 62
47, 22
41, 36
73, 24
76, 11
35, 29
47, 32
13, 10
98, 4
68, 55
59, 50
58, 30
97, 47
60, 42
67, 97
56, 33
98, 14
20, 37
36, 89
69, 93
18, 58
8, 1
4, 73
6, 56
64, 86
4, 25
76, 54
87, 22
59, 38
3, 10
31, 93
100, 81
11, 86
24, 65
29, 68
29, 40
58, 40
65, 90
97, 72
88, 6
2, 70
54, 40
4, 99
1, 2
93, 8
72, 97
17, 88
32, 52
32, 96
88, 84
4, 100
24, 62
76, 15
100, 69
60, 57
63, 1
84, 37
24, 65
29, 44
52, 72
65, 12
79, 85
98, 28
82, 99
79, 94
14, 32
24, 98
10, 80
19, 97
44, 70
38, 64
47, 65
58, 93
20, 93
9, 68
48, 20
16, 72
24, 10
1, 59
53, 17
55, 85
40, 44
34, 39
89, 29
59, 70
13, 81
73, 53
15, 94
7, 6
65, 86
66, 81
41, 70
26, 26
66, 98
47, 56
68, 20
88, 39
37, 55
72, 24
86, 81
77, 13
62, 7
42, 92
26, 67
20, 25
40, 81
24, 12
42, 73
11, 80
64, 59
10, 39
68, 31
9, 8
10, 42
1, 14
82, 97
6, 15
62, 24
14, 89
16, 91
50, 35
92, 3
16, 41
19, 89
5, 11
6, 30
76, 67
56, 72
77, 73
59, 5
86, 91
